prometheus,timestamp,cpu_usage(in %),memory_usage,disk_usage(in KB)
prometheus,2025-05-08T15:12:17,0.40%,203.7,272276
prometheus,2025-05-08T15:12:34,0.48%,203.7,272464
prometheus,2025-05-08T15:12:50,1.72%,203.7,272608
prometheus,2025-05-08T15:13:07,0.25%,203.7,272772
prometheus,2025-05-08T15:13:23,0.91%,204,272956
prometheus,2025-05-08T15:13:40,0.11%,203.7,273164
prometheus,2025-05-08T15:13:56,0.54%,203.8,273272
prometheus,2025-05-08T15:14:13,1.25%,203.8,273472
prometheus,2025-05-08T15:14:29,0.41%,203.8,273636
prometheus,2025-05-08T15:14:46,0.00%,203.8,273820
prometheus,2025-05-08T15:15:03,0.20%,203.8,273960
prometheus,2025-05-08T15:15:19,0.68%,203.8,274152
prometheus,2025-05-08T15:15:36,0.29%,203.8,274340
prometheus,2025-05-08T15:15:52,0.19%,203.8,274488
prometheus,2025-05-08T15:16:09,0.90%,203.8,274640
prometheus,2025-05-08T15:16:25,0.26%,203.8,274840
prometheus,2025-05-08T15:16:42,0.84%,204.1,275020
prometheus,2025-05-08T15:16:58,1.09%,204.1,275140
prometheus,2025-05-08T15:17:15,0.82%,203.9,275348
prometheus,2025-05-08T15:17:31,1.18%,204.1,275504
prometheus,2025-05-08T15:17:48,0.89%,203.9,275672
prometheus,2025-05-08T15:18:04,15.54%,203.9,275816
prometheus,2025-05-08T15:18:21,1.46%,203.9,276020
prometheus,2025-05-08T15:18:38,0.36%,203.9,276228
prometheus,2025-05-08T15:18:54,0.10%,203.9,276348
prometheus,2025-05-08T15:19:11,0.93%,203.9,276536
prometheus,2025-05-08T15:19:27,0.00%,203.9,276716
prometheus,2025-05-08T15:19:44,0.43%,203.9,276892
prometheus,2025-05-08T15:20:00,1.20%,203.9,277028
prometheus,2025-05-08T15:20:17,0.76%,204,277216
prometheus,2025-05-08T15:20:33,0.74%,203.9,277396
prometheus,2025-05-08T15:20:50,1.18%,204,277548
prometheus,2025-05-08T15:21:06,0.29%,203.9,277712
prometheus,2025-05-08T15:21:23,0.96%,204,277904
prometheus,2025-05-08T15:21:39,0.64%,204,278096
prometheus,2025-05-08T15:21:56,0.58%,204,278216
prometheus,2025-05-08T15:22:13,0.69%,204,278420
prometheus,2025-05-08T15:22:29,0.39%,204,278584
prometheus,2025-05-08T15:22:46,0.00%,204,278768
prometheus,2025-05-08T15:23:02,0.63%,204,278900
prometheus,2025-05-08T15:23:19,0.42%,204,279096
prometheus,2025-05-08T15:23:35,0.66%,204.3,279276
prometheus,2025-05-08T15:23:52,0.24%,204,279436
prometheus,2025-05-08T15:24:08,1.32%,204,279592
prometheus,2025-05-08T15:24:25,0.27%,204,279784
prometheus,2025-05-08T15:24:41,0.67%,204.1,279968
prometheus,2025-05-08T15:24:58,0.88%,204.1,280088
prometheus,2025-05-08T15:25:14,0.71%,204.1,280296
prometheus,2025-05-08T15:25:31,1.11%,204.1,280452
prometheus,2025-05-08T15:25:48,0.58%,204.1,280624
prometheus,2025-05-08T15:26:04,0.48%,204.3,280768
prometheus,2025-05-08T15:26:21,0.97%,204.1,280964
prometheus,2025-05-08T15:26:37,0.83%,204.1,281156
prometheus,2025-05-08T15:26:54,0.00%,204.1,281292
prometheus,2025-05-08T15:27:10,1.31%,204.1,281472
prometheus,2025-05-08T15:27:27,0.41%,204.1,281656
prometheus,2025-05-08T15:27:43,0.95%,204.4,281832
prometheus,2025-05-08T15:28:00,0.33%,204.2,281968
prometheus,2025-05-08T15:28:16,0.34%,204.2,282164
prometheus,2025-05-08T15:28:33,0.80%,204.3,282336
prometheus,2025-05-08T15:28:49,0.68%,204.5,282492
prometheus,2025-05-08T15:29:06,0.60%,204.4,282648
prometheus,2025-05-08T15:29:22,0.24%,204.4,282848
prometheus,2025-05-08T15:29:39,1.12%,204.2,283036
prometheus,2025-05-08T15:29:56,0.68%,204.2,283152
prometheus,2025-05-08T15:30:12,0.23%,204.2,283356
prometheus,2025-05-08T15:30:29,0.21%,204.2,283524
prometheus,2025-05-08T15:30:45,0.23%,204.2,283708
prometheus,2025-05-08T15:31:02,0.92%,204.2,283836
prometheus,2025-05-08T15:31:18,0.60%,204.2,284032
prometheus,2025-05-08T15:31:35,0.90%,204.3,284216
prometheus,2025-05-08T15:31:51,0.26%,204.3,284376
prometheus,2025-05-08T15:32:08,1.14%,204.3,284520
prometheus,2025-05-08T15:32:24,0.69%,204.4,284724
prometheus,2025-05-08T15:32:41,0.19%,204.4,284908
prometheus,2025-05-08T15:32:57,1.26%,204.4,285024
prometheus,2025-05-08T15:33:14,0.72%,204.5,285236
prometheus,2025-05-08T15:33:30,0.79%,204.5,285388
prometheus,2025-05-08T15:33:47,0.08%,204.5,285568
prometheus,2025-05-08T15:34:04,0.07%,204.5,285712
prometheus,2025-05-08T15:34:20,0.25%,204.7,285908
prometheus,2025-05-08T15:34:37,1.80%,204.8,286092
prometheus,2025-05-08T15:34:53,0.00%,204.8,286240
prometheus,2025-05-08T15:35:10,1.41%,204.9,286408
prometheus,2025-05-08T15:35:26,0.88%,204.9,286592
prometheus,2025-05-08T15:35:43,0.43%,204.9,286780
prometheus,2025-05-08T15:35:59,0.67%,204.9,286912
prometheus,2025-05-08T15:36:16,0.00%,204.9,287108
prometheus,2025-05-08T15:36:32,0.77%,205,287276
prometheus,2025-05-08T15:36:49,0.61%,205.1,287432
prometheus,2025-05-08T15:37:05,1.22%,205.6,287584
prometheus,2025-05-08T15:37:22,0.48%,205.4,287788
prometheus,2025-05-08T15:37:39,0.42%,205.4,287984
prometheus,2025-05-08T15:37:55,0.95%,205.4,288100
prometheus,2025-05-08T15:38:12,0.49%,205.6,288304
prometheus,2025-05-08T15:38:28,0.45%,205.6,288468
prometheus,2025-05-08T15:38:45,0.88%,205.6,288652
prometheus,2025-05-08T15:39:01,1.80%,205.6,288788
prometheus,2025-05-08T15:39:18,0.62%,205.6,288976
prometheus,2025-05-08T15:39:34,0.82%,205.8,289160
prometheus,2025-05-08T15:39:51,0.83%,205.6,289316
prometheus,2025-05-08T15:40:07,0.91%,205.6,289468
prometheus,2025-05-08T15:40:24,1.25%,205.7,289664
prometheus,2025-05-08T15:40:40,0.21%,205.7,289860
prometheus,2025-05-08T15:40:57,0.40%,205.7,289976
prometheus,2025-05-08T15:41:13,0.62%,205.7,290172
prometheus,2025-05-08T15:41:30,0.88%,206,290336
prometheus,2025-05-08T15:41:47,0.00%,205.7,290520
prometheus,2025-05-08T15:42:03,0.00%,205.7,290660
prometheus,2025-05-08T15:42:20,0.60%,205.9,290852
prometheus,2025-05-08T15:42:36,0.85%,205.9,291036
prometheus,2025-05-08T15:42:53,0.21%,205.9,291184
prometheus,2025-05-08T15:43:09,1.03%,205.9,291352
prometheus,2025-05-08T15:43:26,0.73%,205.9,291540
prometheus,2025-05-08T15:43:42,0.36%,205.9,291728
prometheus,2025-05-08T15:43:59,1.07%,205.9,291852
prometheus,2025-05-08T15:44:15,0.24%,205.9,292060
prometheus,2025-05-08T15:44:32,1.17%,205.9,292216
prometheus,2025-05-08T15:44:48,0.42%,205.9,292384
prometheus,2025-05-08T15:45:05,1.20%,206,292528
prometheus,2025-05-08T15:45:22,0.64%,206,292736
prometheus,2025-05-08T15:45:38,0.40%,206,292932
prometheus,2025-05-08T15:45:55,0.26%,206,293052
prometheus,2025-05-08T15:46:11,0.61%,206.1,294856
prometheus,2025-05-08T15:46:28,0.20%,206.1,295028
prometheus,2025-05-08T15:46:44,0.49%,206.1,295212
prometheus,2025-05-08T15:47:01,1.56%,206.1,295340
prometheus,2025-05-08T15:47:17,0.41%,206.2,295532
prometheus,2025-05-08T15:47:34,0.55%,206.2,295716
prometheus,2025-05-08T15:47:50,1.49%,206.2,295864
prometheus,2025-05-08T15:48:07,0.25%,206.2,296028
prometheus,2025-05-08T15:48:23,0.99%,206.2,296216
prometheus,2025-05-08T15:48:40,0.04%,206.2,296420
prometheus,2025-05-08T15:48:56,0.67%,206.2,296528
prometheus,2025-05-08T15:49:13,0.95%,206.5,296732
prometheus,2025-05-08T15:49:30,0.40%,206.3,296896
prometheus,2025-05-08T15:49:46,0.00%,206.3,297080
prometheus,2025-05-08T15:50:03,0.20%,206.3,297220
prometheus,2025-05-08T15:50:19,0.96%,206.3,297412
prometheus,2025-05-08T15:50:36,0.26%,206.3,297600
prometheus,2025-05-08T15:50:52,0.20%,206.3,297748
prometheus,2025-05-08T15:51:09,0.97%,206.3,297908
prometheus,2025-05-08T15:51:25,0.21%,206.3,298104
prometheus,2025-05-08T15:51:42,0.68%,206.3,298280
prometheus,2025-05-08T15:51:58,1.01%,206.4,298404
prometheus,2025-05-08T15:52:15,0.87%,206.3,298612
prometheus,2025-05-08T15:52:31,1.32%,206.4,298768
prometheus,2025-05-08T15:52:48,0.82%,206.4,298936
prometheus,2025-05-08T15:53:04,1.12%,206.4,299080
prometheus,2025-05-08T15:53:21,0.82%,206.4,299284
prometheus,2025-05-08T15:53:38,0.26%,206.4,299488
prometheus,2025-05-08T15:53:54,0.05%,206.4,299608
prometheus,2025-05-08T15:54:11,1.07%,206.4,299800
prometheus,2025-05-08T15:54:27,0.00%,206.4,299980
prometheus,2025-05-08T15:54:44,0.42%,206.4,300152
prometheus,2025-05-08T15:55:00,0.42%,206.4,300288
prometheus,2025-05-08T15:55:17,0.47%,206.5,300480
prometheus,2025-05-08T15:55:33,0.88%,206.5,300656
prometheus,2025-05-08T15:55:50,1.20%,206.5,300808
prometheus,2025-05-08T15:56:06,0.35%,206.5,300976
prometheus,2025-05-08T15:56:23,0.65%,206.5,301164
prometheus,2025-05-08T15:56:39,0.94%,206.5,301360
prometheus,2025-05-08T15:56:56,0.65%,206.5,301480
prometheus,2025-05-08T15:57:13,0.59%,206.5,301680
prometheus,2025-05-08T15:57:29,0.37%,206.5,301848
prometheus,2025-05-08T15:57:46,0.00%,206.5,302032
prometheus,2025-05-08T15:58:02,0.79%,206.5,302164
prometheus,2025-05-08T15:58:19,0.51%,206.5,302360
prometheus,2025-05-08T15:58:35,0.81%,206.6,302544
prometheus,2025-05-08T15:58:52,0.26%,206.6,302704
prometheus,2025-05-08T15:59:08,1.19%,206.6,302856
prometheus,2025-05-08T15:59:25,0.45%,206.7,303052
prometheus,2025-05-08T15:59:41,0.84%,207,303240
prometheus,2025-05-08T15:59:58,1.14%,206.8,303360
prometheus,2025-05-08T16:00:14,0.97%,207,303564
prometheus,2025-05-08T16:00:31,1.08%,207,303724
prometheus,2025-05-08T16:00:48,0.61%,210,303896
prometheus,2025-05-08T16:01:04,0.43%,221,324392
prometheus,2025-05-08T16:01:21,0.78%,221.8,324592
prometheus,2025-05-08T16:01:37,0.85%,221.9,324788
prometheus,2025-05-08T16:01:54,0.00%,221.9,324924
prometheus,2025-05-08T16:02:10,1.04%,222,325104
prometheus,2025-05-08T16:02:27,0.35%,222.1,325288
prometheus,2025-05-08T16:02:43,0.95%,222.3,325468
prometheus,2025-05-08T16:03:00,0.37%,222.4,325604
prometheus,2025-05-08T16:03:16,0.32%,222.6,325796
prometheus,2025-05-08T16:03:33,0.87%,222.7,325972
prometheus,2025-05-08T16:03:49,0.84%,222.7,326128
prometheus,2025-05-08T16:04:06,0.74%,222.8,326284
prometheus,2025-05-08T16:04:22,0.22%,195.7,326484
prometheus,2025-05-08T16:04:39,0.91%,196.8,326676
prometheus,2025-05-08T16:04:56,0.42%,197.5,326788
prometheus,2025-05-08T16:05:12,0.20%,198.8,326996
prometheus,2025-05-08T16:05:29,0.33%,198.8,327160
prometheus,2025-05-08T16:05:45,0.20%,198.8,327348
prometheus,2025-05-08T16:06:02,0.88%,198.8,327476
prometheus,2025-05-08T16:06:18,0.75%,198.5,327672
prometheus,2025-05-08T16:06:35,0.81%,198.5,327856
prometheus,2025-05-08T16:06:51,0.29%,198.5,328020
prometheus,2025-05-08T16:07:08,0.82%,198.6,328164
prometheus,2025-05-08T16:07:24,0.64%,198.5,328368
prometheus,2025-05-08T16:07:41,0.21%,198.5,328552
prometheus,2025-05-08T16:07:57,0.77%,198.8,328668
prometheus,2025-05-08T16:08:14,0.64%,198.6,328880
prometheus,2025-05-08T16:08:30,0.77%,198.8,329032
prometheus,2025-05-08T16:08:47,0.00%,198.6,329216
prometheus,2025-05-08T16:09:04,0.00%,198.6,329360
prometheus,2025-05-08T16:09:20,0.22%,198.6,329556
prometheus,2025-05-08T16:09:37,1.54%,198.7,329740
prometheus,2025-05-08T16:09:53,0.00%,198.6,329888
prometheus,2025-05-08T16:10:10,1.64%,198.6,330056
prometheus,2025-05-08T16:10:26,1.17%,198.6,330244
prometheus,2025-05-08T16:10:43,0.40%,198.6,330428
prometheus,2025-05-08T16:10:59,0.52%,198.6,330560
prometheus,2025-05-08T16:11:16,0.00%,198.6,330760
prometheus,2025-05-08T16:11:32,0.55%,198.9,330924
prometheus,2025-05-08T16:11:49,0.57%,198.7,331080
prometheus,2025-05-08T16:12:05,1.43%,198.7,331236
prometheus,2025-05-08T16:12:22,0.44%,198.8,331436
prometheus,2025-05-08T16:12:39,0.67%,199,331632
prometheus,2025-05-08T16:12:55,0.76%,198.8,331748
prometheus,2025-05-08T16:13:12,0.55%,199.1,331952
prometheus,2025-05-08T16:13:28,0.62%,198.8,332120
prometheus,2025-05-08T16:13:45,1.00%,198.8,332304
prometheus,2025-05-08T16:14:01,1.40%,198.8,332440
prometheus,2025-05-08T16:14:18,0.69%,198.9,332628
prometheus,2025-05-08T16:14:34,1.68%,199.1,332812
prometheus,2025-05-08T16:14:51,0.77%,198.9,332968
prometheus,2025-05-08T16:15:07,1.14%,199.2,333124
prometheus,2025-05-08T16:15:24,1.12%,198.9,333316
prometheus,2025-05-08T16:15:40,0.24%,198.9,333516
prometheus,2025-05-08T16:15:57,0.57%,199,333632
prometheus,2025-05-08T16:16:14,0.68%,199.2,333832
prometheus,2025-05-08T16:16:30,0.83%,199.3,333996
prometheus,2025-05-08T16:16:47,0.00%,199.1,334176
prometheus,2025-05-08T16:17:03,0.00%,199.1,334320
prometheus,2025-05-08T16:17:20,0.46%,199.2,334512
prometheus,2025-05-08T16:17:36,0.78%,199.2,334696
prometheus,2025-05-08T16:17:53,0.20%,199.2,334844
prometheus,2025-05-08T16:18:09,1.13%,199.2,335012
prometheus,2025-05-08T16:18:26,0.77%,199.2,335200
prometheus,2025-05-08T16:18:42,0.19%,199.2,335388
prometheus,2025-05-08T16:18:59,0.79%,199.2,335512
prometheus,2025-05-08T16:19:15,0.32%,199.2,335720
prometheus,2025-05-08T16:19:32,1.02%,199.3,335876
prometheus,2025-05-08T16:19:48,0.57%,199.3,336044
prometheus,2025-05-08T16:20:05,1.02%,199.3,336188
prometheus,2025-05-08T16:20:22,0.75%,199.3,336396
prometheus,2025-05-08T16:20:38,0.59%,199.3,336588
prometheus,2025-05-08T16:20:55,0.28%,199.3,336712
prometheus,2025-05-08T16:21:11,0.72%,199.3,336908
prometheus,2025-05-08T16:21:28,0.21%,199.3,337080
prometheus,2025-05-08T16:21:44,0.41%,199.3,337264
prometheus,2025-05-08T16:22:01,1.36%,199.6,337392
prometheus,2025-05-08T16:22:17,0.64%,199.3,337584
prometheus,2025-05-08T16:22:34,0.55%,199.4,337772
prometheus,2025-05-08T16:22:50,1.29%,199.4,337920
prometheus,2025-05-08T16:23:07,0.20%,199.3,338080
prometheus,2025-05-08T16:23:23,0.96%,199.6,338272
prometheus,2025-05-08T16:23:40,0.00%,199.3,338476
prometheus,2025-05-08T16:23:57,0.62%,199.3,338580
prometheus,2025-05-08T16:24:13,0.93%,199.4,338784
prometheus,2025-05-08T16:24:30,0.26%,199.4,338952
prometheus,2025-05-08T16:24:46,0.00%,199.4,339136
prometheus,2025-05-08T16:25:03,0.26%,199.4,339276
prometheus,2025-05-08T16:25:19,0.71%,199.4,339468
prometheus,2025-05-08T16:25:36,0.33%,199.4,339656
prometheus,2025-05-08T16:25:52,0.19%,199.4,339804
prometheus,2025-05-08T16:26:09,0.97%,199.6,339964
prometheus,2025-05-08T16:26:25,0.33%,199.4,340160
prometheus,2025-05-08T16:26:42,0.63%,199.4,340336
prometheus,2025-05-08T16:26:58,1.35%,199.4,340464
prometheus,2025-05-08T16:27:15,0.47%,199.4,340668
prometheus,2025-05-08T16:27:31,1.01%,199.4,340824
prometheus,2025-05-08T16:27:48,0.51%,199.7,340996
prometheus,2025-05-08T16:28:05,1.20%,199.4,341140
prometheus,2025-05-08T16:28:21,1.32%,199.5,341340
prometheus,2025-05-08T16:28:38,0.48%,199.6,341548
prometheus,2025-05-08T16:28:54,0.05%,199.6,341668
prometheus,2025-05-08T16:29:11,0.84%,199.6,341856
prometheus,2025-05-08T16:29:27,0.00%,199.6,342040
prometheus,2025-05-08T16:29:44,0.29%,199.6,342216
prometheus,2025-05-08T16:30:00,0.50%,199.6,342348
prometheus,2025-05-08T16:30:17,0.41%,199.6,342536
prometheus,2025-05-08T16:30:33,0.80%,199.6,342716
prometheus,2025-05-08T16:30:50,1.12%,199.6,342868
prometheus,2025-05-08T16:31:06,0.20%,199.6,343032
prometheus,2025-05-08T16:31:23,0.73%,199.9,343224
prometheus,2025-05-08T16:31:40,0.65%,199.6,343416
prometheus,2025-05-08T16:31:56,0.37%,199.6,343536
prometheus,2025-05-08T16:32:13,0.47%,199.6,343740
prometheus,2025-05-08T16:32:29,0.30%,199.6,343904
prometheus,2025-05-08T16:32:46,0.00%,199.6,344088
prometheus,2025-05-08T16:33:02,0.74%,199.9,344224
prometheus,2025-05-08T16:33:19,0.48%,199.7,344416
prometheus,2025-05-08T16:33:35,0.94%,199.7,344596
prometheus,2025-05-08T16:33:52,0.23%,199.7,344760
prometheus,2025-05-08T16:34:08,1.09%,199.7,344912
prometheus,2025-05-08T16:34:25,0.45%,199.7,345104
prometheus,2025-05-08T16:34:41,0.48%,199.8,345292
prometheus,2025-05-08T16:34:58,0.97%,199.8,345412
prometheus,2025-05-08T16:35:14,0.97%,199.8,345612
prometheus,2025-05-08T16:35:31,1.03%,199.8,345772
prometheus,2025-05-08T16:35:48,0.47%,199.8,345948
prometheus,2025-05-08T16:36:04,0.49%,199.8,346092
prometheus,2025-05-08T16:36:21,0.95%,199.8,346292
prometheus,2025-05-08T16:36:37,0.90%,199.8,346484
prometheus,2025-05-08T16:36:54,0.00%,199.8,346620
prometheus,2025-05-08T16:37:10,1.23%,199.8,346800
prometheus,2025-05-08T16:37:27,0.41%,199.8,346988
prometheus,2025-05-08T16:37:43,0.62%,199.8,347164
prometheus,2025-05-08T16:38:00,0.25%,199.8,347300
prometheus,2025-05-08T16:38:16,0.29%,199.8,347496
prometheus,2025-05-08T16:38:33,0.99%,199.9,347668
prometheus,2025-05-08T16:38:49,0.48%,199.9,347824
prometheus,2025-05-08T16:39:06,0.87%,199.9,347984
prometheus,2025-05-08T16:39:22,0.23%,199.9,348180
prometheus,2025-05-08T16:39:39,0.89%,199.9,348372
prometheus,2025-05-08T16:39:56,0.37%,199.9,348488
prometheus,2025-05-08T16:40:12,0.24%,199.9,348696
prometheus,2025-05-08T16:40:29,0.21%,200,348860
prometheus,2025-05-08T16:40:45,0.34%,200.1,349040
prometheus,2025-05-08T16:41:02,1.69%,200.1,349176
prometheus,2025-05-08T16:41:18,0.82%,200.1,349368
prometheus,2025-05-08T16:41:35,0.98%,200.3,349556
prometheus,2025-05-08T16:41:51,0.24%,200.1,349716
prometheus,2025-05-08T16:42:08,0.76%,200.3,349860
prometheus,2025-05-08T16:42:24,1.03%,200.1,350064
prometheus,2025-05-08T16:42:41,0.32%,200.1,350252
prometheus,2025-05-08T16:42:57,1.05%,200.1,350364
prometheus,2025-05-08T16:43:14,0.47%,200.1,350576
prometheus,2025-05-08T16:43:30,0.74%,200.1,350728
prometheus,2025-05-08T16:43:47,0.00%,200.1,350912
prometheus,2025-05-08T16:44:04,0.00%,200.1,351056
prometheus,2025-05-08T16:44:20,0.24%,200.1,351256
prometheus,2025-05-08T16:44:37,1.68%,200.4,351436
prometheus,2025-05-08T16:44:53,0.00%,200.2,351584
prometheus,2025-05-08T16:45:10,1.76%,200.2,351756
prometheus,2025-05-08T16:45:26,0.78%,200.2,351940
prometheus,2025-05-08T16:45:43,0.30%,200.2,352128
prometheus,2025-05-08T16:45:59,0.84%,200.2,352260
prometheus,2025-05-08T16:46:16,0.20%,200.2,352456
prometheus,2025-05-08T16:46:32,0.70%,200.2,352628
prometheus,2025-05-08T16:46:49,0.41%,200.2,352784
prometheus,2025-05-08T16:47:05,1.11%,200.2,352936
prometheus,2025-05-08T16:47:22,0.63%,200.2,353140
prometheus,2025-05-08T16:47:38,0.48%,200.2,353336
prometheus,2025-05-08T16:47:55,0.72%,200.2,353452
prometheus,2025-05-08T16:48:12,0.54%,200.2,353656
prometheus,2025-05-08T16:48:28,0.47%,200.2,353824
prometheus,2025-05-08T16:48:45,0.88%,200.3,354004
prometheus,2025-05-08T16:49:01,1.53%,200.3,354136
prometheus,2025-05-08T16:49:18,1.00%,200.6,354328
prometheus,2025-05-08T16:49:34,0.65%,200.3,354516
prometheus,2025-05-08T16:49:51,1.02%,200.3,354668
prometheus,2025-05-08T16:50:07,1.16%,200.3,354824
prometheus,2025-05-08T16:50:24,1.22%,200.3,355020
prometheus,2025-05-08T16:50:40,0.23%,200.4,355220
prometheus,2025-05-08T16:50:57,0.44%,200.4,355336
prometheus,2025-05-08T16:51:13,1.30%,200.4,355532
prometheus,2025-05-08T16:51:30,0.52%,200.4,355696
prometheus,2025-05-08T16:51:47,0.00%,200.4,355880
prometheus,2025-05-08T16:52:03,0.18%,200.4,356020
prometheus,2025-05-08T16:52:20,0.42%,200.4,356208
prometheus,2025-05-08T16:52:36,0.88%,200.4,356400
prometheus,2025-05-08T16:52:53,0.21%,200.4,356548
prometheus,2025-05-08T16:53:09,1.79%,200.4,356708
prometheus,2025-05-08T16:53:26,0.66%,200.4,356904
prometheus,2025-05-08T16:53:42,0.31%,200.4,357088
prometheus,2025-05-08T16:53:59,1.30%,200.4,357212
prometheus,2025-05-08T16:54:15,0.25%,200.4,357420
prometheus,2025-05-08T16:54:32,1.16%,200.5,357576
prometheus,2025-05-08T16:54:48,0.64%,200.4,357748
prometheus,2025-05-08T16:55:05,1.04%,200.7,357892
prometheus,2025-05-08T16:55:21,0.81%,200.4,358096
prometheus,2025-05-08T16:55:38,0.46%,200.4,358292
prometheus,2025-05-08T16:55:55,0.25%,200.4,358412
prometheus,2025-05-08T16:56:11,0.67%,200.4,358608
prometheus,2025-05-08T16:56:28,0.24%,200.4,358784
prometheus,2025-05-08T16:56:44,0.66%,200.5,358964
prometheus,2025-05-08T16:57:01,0.44%,200.5,359092
prometheus,2025-05-08T16:57:17,0.42%,200.5,359288
prometheus,2025-05-08T16:57:34,0.61%,200.5,359472
prometheus,2025-05-08T16:57:50,1.51%,200.7,359620
prometheus,2025-05-08T16:58:07,0.20%,200.5,359784
prometheus,2025-05-08T16:58:23,1.08%,200.5,359972
prometheus,2025-05-08T16:58:40,0.11%,200.5,360176
prometheus,2025-05-08T16:58:56,0.42%,200.5,360284
prometheus,2025-05-08T16:59:13,1.26%,200.5,360488
prometheus,2025-05-08T16:59:30,0.25%,200.5,360652
prometheus,2025-05-08T16:59:46,0.00%,200.5,360836
prometheus,2025-05-08T17:00:03,0.31%,330.2,353988
prometheus,2025-05-08T17:00:19,1.05%,330.3,354176
prometheus,2025-05-08T17:00:36,0.23%,330.2,354368
prometheus,2025-05-08T17:00:52,0.21%,330.2,354516
prometheus,2025-05-08T17:01:09,0.94%,330.3,354672
prometheus,2025-05-08T17:01:25,0.40%,330.3,354868
prometheus,2025-05-08T17:01:42,0.59%,330.3,355048
prometheus,2025-05-08T17:01:58,1.49%,330.3,355172
prometheus,2025-05-08T17:02:15,0.95%,322.2,355376
prometheus,2025-05-08T17:02:31,1.49%,322.2,355532
prometheus,2025-05-08T17:02:48,0.67%,322.2,355704
prometheus,2025-05-08T17:03:04,0.90%,322.4,355848
prometheus,2025-05-08T17:03:21,0.85%,322.2,356052
prometheus,2025-05-08T17:03:38,0.44%,322.2,356256
prometheus,2025-05-08T17:03:54,0.07%,322.2,356376
prometheus,2025-05-08T17:04:11,0.74%,208.5,356568
prometheus,2025-05-08T17:04:27,0.00%,208.8,356748
prometheus,2025-05-08T17:04:44,0.60%,210.4,356924
prometheus,2025-05-08T17:05:00,0.47%,210.9,357060
prometheus,2025-05-08T17:05:17,0.46%,210.9,357248
prometheus,2025-05-08T17:05:33,0.58%,210.9,357428
prometheus,2025-05-08T17:05:50,1.44%,210.9,357580
prometheus,2025-05-08T17:06:06,0.39%,211,357744
prometheus,2025-05-08T17:06:23,0.66%,211.1,357936
prometheus,2025-05-08T17:06:39,0.68%,211.1,358128
prometheus,2025-05-08T17:06:56,0.52%,211.1,358248
prometheus,2025-05-08T17:07:13,0.45%,211.1,358452
